Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Business Description,Company Website,Started in,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Part of Match off,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Percentage,Royalty Recouped Amount,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present,Total Deal Amount (Crores),Valuation Requested (Crores),Deal Valuation (Crores),Deal Success,Investor Count,Equity per Lakh,Pitcher Age Group
4,BLFabric,2,482,06-Jan-25,31-Mar-24,07-Jan-25,"Threads, Kicks And Care",Sahiba Bali/Aashish Solanki,beauty/fashion,Fabric retail offerings,https://blfabric.com/,2021,1,1,0,0,0,40,Surat,Gujarat,525,240.0,0,10,0.0,No,250,No,No,No,100.0,2.0,5000.0,1,1,100.0,5.0,0,0,2000.0,2,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0,2.5,0.0,0.0,0.0,0,50.0,2.5,0.0,Kunal Bahl,Kunal Bahl,1,1,0,1,0,1,0,1,1.0,50.0,20.0,1,2,20.0,30-50
4,CultureCircle,2,483,06-Jan-25,31-Mar-24,07-Jan-25,"Threads, Kicks And Care",Sahiba Bali/Aashish Solanki,beauty/fashion,Authentic and affordable sneaker collection,https://www.culture-circle.com/,2023,2,2,0,0,0,25,Gurugram,Haryana,0,44.0,0,0,0.0,No,0,No,funded,No,120.0,0.5,24000.0,1,1,300.0,3.0,0,0,10000.0,2,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,150.0,1.5,0.0,0.0,0.0,0,150.0,1.5,0.0,Kunal Bahl,Kunal Bahl,1,1,0,1,0,1,0,1,3.0,240.0,100.0,1,2,100.0,<30
4,NexeraHealth,2,484,06-Jan-25,31-Mar-24,07-Jan-25,"Threads, Kicks And Care",Sahiba Bali/Aashish Solanki,medical/health,Healthcare solution for employees,https://nexera.health/,2024,1,1,0,0,0,25,Jaipur,Rajasthan,0,0.0,0,0,0.0,No,0,No,No,No,75.0,1.0,7500.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,1,1,0,1,0,1,0,1,0.0,75.0,0.0,0,0,,<30
4,NOOE,3,485,06-Jan-25,31-Mar-24,08-Jan-25,From Style To Sustainability,Sahiba Bali/Aashish Solanki,technology/software,Premium lifestyle accessories,https://nooe.co/,2022,2,1,1,0,0,40,"Delhi,Pune","Delhi,Maharashtra",0,50.0,0,40,0.0,yes,0,No,funded,No,50.0,1.0,5000.0,1,1,500.0,51.0,0,0,980.3921569,1,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,51.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,0,1,1,1,1,0,0,1,5.0,50.0,9.803921569,1,1,9.803921568627452,30-50
4,GoZero,3,486,06-Jan-25,31-Mar-24,08-Jan-25,From Style To Sustainability,Sahiba Bali/Aashish Solanki,food and beverage,Indulgent guilt-free ice creams,https://letsgozero.in/,2022,1,1,0,0,0,40,Mumbai,Maharashtra,0,330.0,70,0,0.0,yes,0,No,funded,No,100.0,1.0,10000.0,1,1,100.0,1.5,0,0,6666.666667,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,0,1,1,1,1,0,0,1,1.0,100.0,66.66666667,1,1,66.66666666666667,30-50
4,CurveElectric,3,487,06-Jan-25,31-Mar-24,08-Jan-25,From Style To Sustainability,Sahiba Bali/Aashish Solanki,technology/software,e-bike sharing system,https://www.curveelectric.com/,2023,2,2,0,0,0,40,Srinagar,Jammu & Kashmir,0,0.0,0,0,4.5,No,150,No,funded,No,500.0,5.0,10000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,0,1,1,1,1,0,0,1,0.0,100.0,0.0,0,0,,30-50
4,Gudworld,4,488,06-Jan-25,31-Mar-24,09-Jan-25,Sweet Innovations And Smart Solutions,Sahiba Bali/Aashish Solanki,food and beverage,Organic jaggery delights,https://gudworld.in/,2021,2,0,2,0,0,25,Aurangabad,Maharashtra,600,69.0,0,0,14.2,No,0,No,No,No,50.0,2.0,2500.0,1,1,50.0,5.0,0,0,1000.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Varun Dua,0,1,1,1,1,0,0,1,0.5,25.0,10.0,1,1,10.0,<30
4,airth,4,489,06-Jan-25,31-Mar-24,09-Jan-25,Sweet Innovations And Smart Solutions,Sahiba Bali/Aashish Solanki,lifestyle/home,Innovative air purifiers for ACs,https://airth.in/,2023,2,2,0,0,0,40,Delhi,Delhi,600,40.0,0,0,0.0,yes,0,yes,funded,No,60.0,1.0,6000.0,1,1,100.0,3.7,0,0,2702.702703,2,No,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.85,0.0,0.0,0.0,0.0,50.0,1.85,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Varun Dua,0,1,1,1,1,0,0,1,1.0,60.0,27.02702703,1,2,27.027027027027025,30-50
4,OneDios,4,490,06-Jan-25,31-Mar-24,09-Jan-25,Sweet Innovations And Smart Solutions,Sahiba Bali/Aashish Solanki,lifestyle/home,Convenient service request platform,https://www.onedios.com/,2019,1,1,0,0,0,40,Noida,Uttar Pradesh,357,0.0,0,0,0.0,yes,0,No,funded,No,75.0,1.5,5000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Varun Dua,0,1,1,1,1,0,0,1,0.0,50.0,0.0,0,0,,30-50
4,InnerGize,5,491,06-Jan-25,31-Mar-24,10-Jan-25,Pitching Wellness And Luxury,Sahiba Bali/Aashish Solanki,medical/health,Mental wellness wearables,https://getinnergize.com/,Unknown,3,2,1,0,0,40,Delhi,Delhi,0,0.0,0,0,0.0,No,0,yes,No,No,54.0,1.5,3600.0,1,1,100.0,4.2,0,0,2380.952381,3,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333,1.4,0.0,0.0,0.0,0,33.333,1.4,0.0,0.0,0.0,0,33.333,1.4,0.0,Azhar Iqubal,"Kunal Bahl,Azhar Iqubal",0,1,0,1,0,1,0,2,1.0,36.0,23.80952381,1,3,23.80952380952381,30-50
4,PersonalTouchSkincare,5,492,06-Jan-25,31-Mar-24,10-Jan-25,Pitching Wellness And Luxury,Sahiba Bali/Aashish Solanki,beauty/fashion,Premium skin body home care,https://www.skincarepersonaltouch.com/,2022,2,1,1,0,0,40,Panipat,Haryana,1200,0.0,0,0,14.0,No,38,No,No,No,120.0,1.0,12000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,"Kunal Bahl,Azhar Iqubal",0,1,0,1,0,1,0,2,0.0,120.0,0.0,0,0,,30-50
4,KIWIKisanWindow,5,493,06-Jan-25,31-Mar-24,10-Jan-25,Pitching Wellness And Luxury,Sahiba Bali/Aashish Solanki,lifestyle/home,Organic grocery solutions,https://kiwikisanwindow.com/,2017,2,1,1,0,1,40,Dehradun,Uttarakhand,506,0.0,0,0,5.3,No,250,No,funded,No,50.0,1.0,5000.0,1,1,250.0,10.0,0,0,2500.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,250.0,10.0,0.0,Kunal Bahl,"Kunal Bahl,Azhar Iqubal",0,1,0,1,0,1,0,2,2.5,50.0,25.0,1,1,25.0,30-50
4,TripoleGear,6,494,06-Jan-25,31-Mar-24,13-Jan-25,"Tech, Travel And Cheesecake",Sahiba Bali,fitness/sports/outdoors,Trekking gear essentials backpacks,https://tripole.in/,2017,1,1,0,0,0,40,Delhi,Delhi,1420,160.0,47,0,6.0,No,250,No,yes,No,100.0,1.0,10000.0,1,1,75.0,1.15,25,9,6521.73913,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.0,1.15,25.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,1,0,1,1,0,1,0,1,0.75,100.0,65.2173913,1,1,65.21739130434783,30-50
4,Neosapien,6,495,06-Jan-25,31-Mar-24,13-Jan-25,"Tech, Travel And Cheesecake",Sahiba Bali,technology/software,AI-powered superhuman personal assistant,https://neosapien.xyz/,2024,2,2,0,0,0,25,"Gwalior,Indore",Madhya Pradesh,0,0.0,0,0,0.0,No,0,No,No,No,80.0,2.5,3200.0,1,1,80.0,4.0,0,0,2000.0,1,No,0.0,0.0,0.0,80.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,1,0,1,1,0,1,0,1,0.8,32.0,20.0,1,1,20.0,<30
4,MissCheesecake,6,496,06-Jan-25,31-Mar-24,13-Jan-25,"Tech, Travel And Cheesecake",Sahiba Bali,food and beverage,Delightful affordable cheesecakes,Unknown,2024,2,1,1,0,0,25,Jodhpur,Rajasthan,0,850.0,50,35,0.0,No,6,No,No,No,30.0,5.0,600.0,1,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,1,0,1,1,0,1,0,1,0.0,6.0,0.0,0,0,,<30
4,SpeedKitchen,7,497,06-Jan-25,31-Mar-24,14-Jan-25,From Culinary To Creativity,Sahiba Bali/Aashish Solanki,food and beverage,Ready-to-move kitchens,https://speedkitchen.in/,2021,2,2,0,0,0,40,Delhi,Delhi,550,0.0,0,2,4.5,No,0,No,yes,No,200.0,3.0,6666.666667,1,1,200.0,6.0,0,0,3333.333333,3,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66.66,2.0,0.0,0.0,0.0,0,133.33,4.0,0.0,"Kunal Bahl,Azhar Iqubal","Kunal Bahl,Azhar Iqubal",0,1,0,1,0,1,0,2,2.0,66.66666667,33.33333333,1,3,33.333333333333336,30-50
4,MudgarClub,7,498,06-Jan-25,31-Mar-24,14-Jan-25,From Culinary To Creativity,Sahiba Bali/Aashish Solanki,fitness/sports/outdoors,Traditional fitness tools,https://www.mudgarclub.com/,2023,2,2,0,0,0,40,Unknown,Haryana,0,10.0,0,0,0.0,No,0,No,No,No,50.0,10.0,500.0,1,1,50.0,12.5,0,0,400.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0,12.5,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,"Kunal Bahl,Azhar Iqubal",0,1,0,1,0,1,0,2,0.5,5.0,4.0,1,1,4.0,30-50
4,ImagiMake,7,499,06-Jan-25,31-Mar-24,14-Jan-25,From Culinary To Creativity,Sahiba Bali/Aashish Solanki,children/education,Creative games and toys,https://imagimake.com/,2014,2,1,1,0,1,40,Mumbai,Maharashtra,5600,0.0,0,0,0.0,No,0,yes,funded,No,150.0,0.5,30000.0,1,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,"Kunal Bahl,Azhar Iqubal",0,1,0,1,0,1,0,2,0.0,300.0,0.0,0,0,,30-50
4,BeastLife,8,500,06-Jan-25,31-Mar-24,15-Jan-25,"Health, Style And Care",Aashish Solanki,medical/health,Affordable protein supplements,https://beastlife.in/,2024,2,2,0,0,0,40,"Kanpur,Lucknow",Uttar Pradesh,0,23.0,0,0,0.0,No,0,No,No,No,100.0,1.0,10000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,0,1,1,1,1,0,0,1,0.0,100.0,0.0,0,0,,30-50
4,GoDevil,8,501,06-Jan-25,31-Mar-24,15-Jan-25,"Health, Style And Care",Aashish Solanki,beauty/fashion,Trendy online fashion,https://godevil.in/,2022,2,1,1,0,0,25,Gurugram,Haryana,275,51.0,60,0,0.0,No,0,No,No,No,80.0,2.0,4000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,0,1,1,1,1,0,0,1,0.0,40.0,0.0,0,0,,<30
4,Havintha,8,502,06-Jan-25,31-Mar-24,15-Jan-25,"Health, Style And Care",Aashish Solanki,beauty/fashion,Premium hair care products,https://havintha.in/,Unknown,1,1,0,0,0,40,Indore,Madhya Pradesh,500,62.0,0,0,0.0,No,0,No,No,No,50.0,2.0,2500.0,1,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,0,1,1,1,1,0,0,1,0.0,25.0,0.0,0,0,,30-50
4,NurturingGreen,9,503,06-Jan-25,31-Mar-24,16-Jan-25,Green Ventures Face Off,Sahiba Bali/Aashish Solanki,lifestyle/home,Online plant nursery,https://nurturinggreen.in/,2010,1,1,0,0,0,40,Lucknow,Uttar Pradesh,2800,400.0,0,0,5.0,No,0,No,No,yes,100.0,1.0,10000.0,1,1,50.0,1.25,50,10,4000.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.25,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,1,1,1,0,1,0,0,1,0.5,100.0,40.0,1,1,40.0,30-50
4,kyari,9,504,06-Jan-25,31-Mar-24,16-Jan-25,Green Ventures Face Off,Sahiba Bali/Aashish Solanki,lifestyle/home,Online plant nursery,https://kyari.co/,2022,2,2,0,0,0,40,Indore,Madhya Pradesh,1048,263.0,70,0,0.0,yes,0,No,funded,yes,80.0,0.8,10000.0,1,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,1,1,1,0,1,0,0,1,0.0,100.0,0.0,0,0,,30-50
4,ProjectClay,10,505,06-Jan-25,31-Mar-24,17-Jan-25,Young Entrepreneurs Take the Stage,Sahiba Bali/Aashish Solanki,children/education,One-on-one college application mentorship,https://www.projectclay.com/,Unknown,2,1,1,0,0,25,Goa,Goa,0,0.0,0,0,0.0,No,0,No,No,No,15.0,10.0,150.0,1,1,15.0,10.0,0,0,150.0,1,No,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,1,0,0,0,0.15,1.5,1.5,1,1,1.5,<30
4,DeniBikes,10,506,06-Jan-25,31-Mar-24,17-Jan-25,Young Entrepreneurs Take the Stage,Sahiba Bali/Aashish Solanki,vehicles/electrical vehicles,Affordable and eco-friendly electric motorcycles,Unknown,Unknown,1,1,0,0,0,25,Pune,Maharashtra,0,0.0,0,0,0.0,No,0,No,No,No,30.0,10.0,300.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,1,0,0,0,0.0,3.0,0.0,0,0,,<30
4,PrettyLittleShop,10,507,06-Jan-25,31-Mar-24,17-Jan-25,Young Entrepreneurs Take the Stage,Sahiba Bali/Aashish Solanki,lifestyle/home,Personalized gift solutions,Unknown,2021,1,0,1,0,0,25,Mumbai,Maharashtra,0,86.0,77,62,0.0,No,0,No,No,No,30.0,10.0,300.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,1,0,0,0,0.0,3.0,0.0,0,0,,<30
4,Aquapeya,11,508,06-Jan-25,31-Mar-24,20-Jan-25,Smart Solutions And Creative Ideas,Aashish Solanki,lifestyle/home,Natural mineral water,https://www.aquapeya.com/,2018,2,2,0,0,0,40,Sangli,Maharashtra,1200,0.0,0,0,16.0,No,0,No,No,No,70.0,2.0,3500.0,1,1,70.0,3.0,0,0,2333.333333,2,No,1.0,70.0,0.0,35.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.0,1.5,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,0,1,1,1,1,0,0,0.7,35.0,23.333333330000002,1,2,23.333333333333332,30-50
4,Jarsh,11,509,06-Jan-25,31-Mar-24,20-Jan-25,Smart Solutions And Creative Ideas,Aashish Solanki,manufacturing,Innovative safety wearables,https://jarshsafety.com/,Unknown,3,3,0,0,0,40,Hyderabad,Telangana,0,50.0,0,0,0.0,No,0,yes,funded,No,50.0,1.0,5000.0,1,1,50.0,1.5,0,0,3333.333333,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,0,1,1,1,1,0,0,0.5,50.0,33.33333333,1,1,33.333333333333336,30-50
4,DACBY,11,510,06-Jan-25,31-Mar-24,20-Jan-25,Smart Solutions And Creative Ideas,Aashish Solanki,beauty/fashion,Platform for pre-owned gaming consoles,https://dacby.com/,2022,1,1,0,0,0,40,Kanpur,Uttar Pradesh,0,30.0,24,0,0.0,yes,0,No,funded,No,75.0,2.2,3409.090909,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,0,1,1,1,1,0,0,0.0,34.09090909,0.0,0,0,,30-50
4,Shyle,12,511,06-Jan-25,31-Mar-24,21-Jan-25,Heritage Meets Modernity,Sahiba Bali,beauty/fashion,Handcrafted jewellery silver,https://www.shyle.in/,2017,2,1,1,0,1,40,Jaipur,Rajasthan,1500,120.0,0,0,0.0,No,0,No,yes,No,70.0,1.0,7000.0,1,1,70.0,1.5,0,0,4666.666667,2,No,0.5,70.0,0.0,35.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.0,0.75,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,1,1,1,0,0,1,0,1,0.7,70.0,46.666666670000005,1,2,46.666666666666664,30-50
4,SavaniHeritage,12,512,06-Jan-25,31-Mar-24,21-Jan-25,Heritage Meets Modernity,Sahiba Bali,business services,Innovative restoration techniques,https://www.savaniheritage.com/,1995,3,3,0,0,0,40,Mumbai,Maharashtra,12400,0.0,0,9,0.0,No,0,No,No,No,300.0,1.0,30000.0,1,1,100.0,0.8,200,10,12500.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.8,200.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,1,1,1,0,0,1,0,1,1.0,300.0,125.0,1,1,125.0,30-50
4,SNEAKINN,12,513,06-Jan-25,31-Mar-24,21-Jan-25,Heritage Meets Modernity,Sahiba Bali,beauty/fashion,Premium sneaker care solutions,https://sneakinn.in/,2020,2,1,1,0,1,40,Gurugram,Haryana,590,0.0,43,0,15.0,No,0,No,No,No,90.0,3.0,3000.0,1,1,90.0,6.5,0,0,1384.615385,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,1,1,1,0,0,1,0,1,0.9,30.0,13.84615385,1,1,13.846153846153847,30-50
4,fupro,13,514,06-Jan-25,31-Mar-24,22-Jan-25,Revolutionizing Lives And Businesses,Sahiba Bali/Aashish Solanki,medical/health,Affordable prosthetics Orthotics,https://fupro.in/,Unknown,2,2,0,0,0,25,Chandigarh,"Punjab,Kerala",250,0.0,45,0,19.0,No,20,yes,yes,No,60.0,1.0,6000.0,1,1,60.0,4.0,0,0,1500.0,3,No,0.0,0.0,0.0,20.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.333,0.0,0.0,0.0,0,20.0,1.333,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,1,0,1,1,0,1,0,1,0.6,60.0,15.0,1,3,15.0,<30
4,Kanvas,13,515,06-Jan-25,31-Mar-24,22-Jan-25,Revolutionizing Lives And Businesses,Sahiba Bali/Aashish Solanki,beauty/fashion,Heritage-inspired fashion footwear,https://kanvas.world/,Unknown,1,0,1,0,0,25,Mumbai,Maharashtra,77,0.0,0,15,0.0,No,0,No,No,No,60.0,6.0,1000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,1,0,1,1,0,1,0,1,0.0,10.0,0.0,0,0,,<30
4,ezo,13,516,06-Jan-25,31-Mar-24,22-Jan-25,Revolutionizing Lives And Businesses,Sahiba Bali/Aashish Solanki,manufacturing,Innovative billing machines,https://store.ezobooks.in/,Unknown,3,3,0,0,0,40,Akola,Maharashtra,1200,0.0,0,0,0.0,yes,0,No,No,No,50.0,0.33,15151.51515,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Kunal Bahl,1,0,1,1,0,1,0,1,0.0,151.5151515,0.0,0,0,,30-50
4,Seven,14,517,06-Jan-25,31-Mar-24,23-Jan-25,Tech Meets Creativity And Care,Aashish Solanki,technology/software,Innovative payment wearables developed,https://seven.ooo/,2018,3,3,0,0,0,40,Mumbai,Maharashtra,61,0.0,0,0,0.0,No,0,yes,funded,No,75.0,1.0,7500.0,1,1,75.0,1.5,0,0,5000.0,3,No,0.0,0.0,1.5,0.0,0.0,0.0,25.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,25.0,0.5,0.0,Varun Dua,Varun Dua,0,1,1,1,1,0,0,1,0.75,75.0,50.0,1,3,50.0,30-50
4,TheFutureAnimations,14,518,06-Jan-25,31-Mar-24,23-Jan-25,Tech Meets Creativity And Care,Aashish Solanki,technology/software,Captivating two-dimensional animations,https://thefutureanimations.com/,Unknown,2,2,0,0,0,25,Delhi,Delhi,160,8.0,0,40,0.0,No,0,No,No,No,50.0,2.5,2000.0,1,1,50.0,10.0,0,0,500.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Varun Dua,0,1,1,1,1,0,0,1,0.5,20.0,5.0,1,1,5.0,<30
4,Aignosis,14,519,06-Jan-25,31-Mar-24,23-Jan-25,Tech Meets Creativity And Care,Aashish Solanki,technology/software,"Early screening, diagnosis, and detection of autism",https://aignosis.in/,Unknown,2,2,0,0,0,25,Jaipur,Rajasthan,0,0.0,0,0,0.0,No,0,No,No,No,50.0,4.0,1250.0,1,1,100.0,8.0,0,0,1250.0,3,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333,2.666,0.0,33.333,2.666,0,0.0,0.0,0.0,0.0,0.0,0,33.333,2.666,0.0,Varun Dua,Varun Dua,0,1,1,1,1,0,0,1,1.0,12.5,12.5,1,3,12.5,<30
